id,total
"12,19",0.0
"12,20",0.0
"12,24",0.0
"12,29",0.0
"12,35",0.0
"12,43",0.0
"12,46",0.0
"12,55",0.0
"12,58",0.0
"12,59",0.0
"12,61",0.0
"12,62",0.0
"12,79",0.0
"12,82",0.0
"13,16",0.0
"13,19",0.0
"13,20",0.0
"13,24",0.0
"13,27",0.0
"13,29",0.0
"13,35",0.0
"13,43",0.0
"13,46",0.0
"13,53",0.0
"13,55",0.0
"13,58",0.0
"13,59",0.0
"13,61",0.0
"13,62",0.0
"13,68",0.0
"13,71",0.0
"13,79",0.0
"13,82",0.0
"14,48",2.0
"14,50",2.0
"14,78",2.0
"14,84",2.0
"16,17",0.0
"16,19",0.0
"16,20",0.0
"16,21",0.0
"16,24",0.0
"16,28",0.0
"16,29",0.0
"16,43",0.0
"16,46",0.0
"16,55",0.0
"16,58",0.0
"16,62",0.0
"16,71",0.0
"16,79",0.0
"16,82",0.0
"17,19",0.0
"17,24",0.0
"17,28",0.0
"17,42",0.0
"17,68",0.0
"17,75",0.0
"19,20",0.0
"19,21",0.0
"19,24",0.0
"19,35",0.0
"19,43",0.0
"19,44",0.0
"19,46",0.0
"19,58",0.0
"19,62",0.0
"19,82",0.0
"19,86",0.0
"2,10",0.0
"2,12",0.0
"2,20",0.0
"2,24",0.0
"2,43",0.0
"2,46",0.0
"2,5",0.0
"2,61",0.0
"2,68",0.0
"2,82",0.0
"2,9",2.305843009213694e+18
"20,21",0.0
"20,24",0.0
"20,29",0.0
"20,35",0.0
"20,43",0.0
"20,46",0.0
"20,53",0.0
"20,58",0.0
"20,68",0.0
"20,71",0.0
"20,79",0.0
"20,82",0.0
"21,46",0.0
"24,27",0.0
"24,28",0.0
"24,29",0.0
"24,35",0.0
"24,43",0.0
"24,46",0.0
"24,53",0.0
"24,55",0.0
"24,58",0.0
"24,61",0.0
"24,62",0.0
"24,71",0.0
"24,82",0.0
"27,29",0.0
"27,35",0.0
"27,43",0.0
"27,46",0.0
"27,55",0.0
"27,62",0.0
"27,71",0.0
"27,82",0.0
"28,58",0.0
"28,68",0.0
"29,35",0.0
"29,43",0.0
"29,46",0.0
"29,53",0.0
"29,55",0.0
"29,58",0.0
"29,61",0.0
"29,62",0.0
"29,71",0.0
"29,79",0.0
"29,82",0.0
"31,33",2.0
"31,38",2.0
"31,47",2.0
"31,48",2.0
"31,49",2.0
"31,63",2.0
"31,64",2.0
"31,73",2.0
"31,78",2.0
"33,38",2.0
"33,41",2.0
"33,47",2.0
"33,59",2.0
"33,63",2.0
"33,64",2.0
"33,73",2.0
"33,78",2.0
"33,84",2.0
"35,43",0.0
"35,44",0.0
"35,46",0.0
"35,53",0.0
"35,55",0.0
"35,58",0.0
"35,61",0.0
"35,62",0.0
"35,71",0.0
"35,82",0.0
"35,86",0.0
"38,41",2.0
"38,47",2.0
"38,49",2.0
"38,59",2.0
"38,63",2.0
"38,64",2.0
"38,73",2.0
"38,78",2.0
"4,62",0.0
"41,49",2.0
"41,63",2.0
"41,64",2.0
"41,73",2.0
"41,78",2.0
"43,46",0.0
"43,53",0.0
"43,55",0.0
"43,58",0.0
"43,61",0.0
"43,62",0.0
"43,68",0.0
"43,71",0.0
"43,75",0.0
"43,79",0.0
"43,82",0.0
"43,86",0.0
"44,46",0.0
"44,55",0.0
"44,58",0.0
"44,82",0.0
"44,86",0.0
"46,53",0.0
"46,55",0.0
"46,58",0.0
"46,61",0.0
"46,62",0.0
"46,68",0.0
"46,71",0.0
"46,79",0.0
"46,82",0.0
"47,48",2.0
"47,49",2.0
"47,59",2.0
"47,63",2.0
"47,64",2.0
"47,73",2.0
"47,78",2.0
"47,84",2.0
"48,49",2.0
"48,50",2.0
"48,63",2.0
"48,64",2.0
"48,73",2.0
"48,78",2.0
"48,84",2.0
"49,63",2.0
"49,64",2.0
"49,73",2.0
"49,78",2.0
"5,10",0.0
"5,11",0.0
"5,12",0.0
"5,13",0.0
"5,16",0.0
"5,17",0.0
"5,20",0.0
"5,24",0.0
"5,27",0.0
"5,29",0.0
"5,35",0.0
"5,43",0.0
"5,46",0.0
"5,53",2.305843009213694e+18
"5,55",0.0
"5,58",0.0
"5,6",0.0
"5,61",0.0
"5,62",0.0
"5,71",0.0
"5,79",0.0
"5,8",0.0
"5,82",0.0
"5,86",0.0
"5,9",0.0
"50,78",2.0
"50,84",2.0
"53,55",0.0
"53,61",0.0
"53,62",0.0
"53,71",0.0
"53,76",2.305843009213694e+18
"53,79",0.0
"53,82",0.0
"55,58",0.0
"55,61",0.0
"55,62",0.0
"55,71",0.0
"55,82",0.0
"58,59",0.0
"58,62",0.0
"58,79",0.0
"58,82",0.0
"59,62",0.0
"59,64",2.0
"59,73",2.0
"59,78",2.0
"59,82",0.0
"6,10",0.0
"6,12",0.0
"6,13",0.0
"6,20",0.0
"6,24",0.0
"6,29",0.0
"6,35",0.0
"6,43",0.0
"6,46",0.0
"6,53",0.0
"6,55",0.0
"6,58",0.0
"6,61",0.0
"6,62",0.0
"6,79",0.0
"6,8",0.0
"6,82",0.0
"6,9",0.0
"61,62",0.0
"61,71",0.0
"61,81",0.0
"61,82",0.0
"62,71",0.0
"62,82",0.0
"62,85",0.0
"62,86",0.0
"63,64",2.0
"63,73",2.0
"64,73",2.0
"64,78",2.0
"64,84",2.0
"66,68",0.0
"68,75",0.0
"71,82",0.0
"73,78",2.0
"73,84",2.0
"78,84",2.0
"79,82",0.0
"79,86",0.0
"8,12",0.0
"8,20",0.0
"8,24",0.0
"8,29",0.0
"8,43",0.0
"8,46",0.0
"8,53",2.305843009213694e+18
"8,58",0.0
"8,61",0.0
"8,62",0.0
"8,82",0.0
"8,9",0.0
"82,86",0.0
"85,86",0.0
"9,10",0.0
"9,11",0.0
"9,12",0.0
"9,13",0.0
"9,16",0.0
"9,19",0.0
"9,20",0.0
"9,24",0.0
"9,29",0.0
"9,35",0.0
"9,43",0.0
"9,44",0.0
"9,46",0.0
"9,53",0.0
"9,55",0.0
"9,58",0.0
"9,59",0.0
"9,61",0.0
"9,62",0.0
"9,71",0.0
"9,79",0.0
"9,82",0.0
"9,86",0.0
"0,1",0.0
"0,10",0.0
"0,11",0.0
"0,12",0.0
"0,13",0.0
"0,16",0.0
"0,17",0.0
"0,18",0.0
"0,19",0.0
"0,2",0.0
"0,20",0.0
"0,21",0.0
"0,24",0.0
"0,27",0.0
"0,28",0.0
"0,29",0.0
"0,32",0.0
"0,35",0.0
"0,4",0.0
"0,40",0.0
"0,43",0.0
"0,44",0.0
"0,45",0.0
"0,46",0.0
"0,5",0.0
"0,53",0.0
"0,55",0.0
"0,58",0.0
"0,59",0.0
"0,6",0.0
"0,60",0.0
"0,61",2.305843009213694e+18
"0,62",0.0
"0,66",0.0
"0,68",0.0
"0,71",0.0
"0,76",0.0
"0,79",0.0
"0,8",0.0
"0,81",0.0
"0,82",0.0
"0,85",0.0
"0,86",0.0
"0,87",0.0
"0,9",0.0
"1,10",0.0
"1,11",0.0
"1,12",0.0
"1,13",0.0
"1,17",0.0
"1,18",0.0
"1,19",0.0
"1,2",0.0
"1,21",0.0
"1,24",0.0
"1,27",0.0
"1,28",0.0
"1,29",0.0
"1,32",0.0
"1,35",0.0
"1,4",0.0
"1,40",0.0
"1,43",0.0
"1,44",0.0
"1,45",0.0
"1,46",0.0
"1,5",0.0
"1,53",0.0
"1,55",0.0
"1,58",0.0
"1,59",0.0
"1,6",0.0
"1,60",0.0
"1,61",0.0
"1,62",0.0
"1,66",0.0
"1,71",0.0
"1,76",0.0
"1,79",0.0
"1,8",0.0
"1,81",0.0
"1,82",0.0
"1,85",0.0
"1,86",0.0
"1,87",0.0
"1,9",0.0
"10,11",0.0
"10,12",0.0
"10,13",0.0
"10,17",0.0
"10,18",0.0
"10,19",0.0
"10,21",0.0
"10,24",0.0
"10,27",0.0
"10,28",0.0
"10,29",0.0
"10,35",0.0
"10,40",0.0
"10,43",0.0
"10,45",0.0
"10,46",0.0
"10,53",0.0
"10,55",0.0
"10,58",0.0
"10,60",0.0
"10,61",0.0
"10,62",0.0
"10,66",0.0
"10,71",0.0
"10,76",0.0
"10,79",0.0
"10,81",0.0
"10,82",0.0
"10,85",0.0
"10,86",0.0
"10,87",0.0
"11,12",0.0
"11,13",0.0
"11,18",0.0
"11,19",0.0
"11,20",0.0
"11,21",0.0
"11,24",0.0
"11,27",0.0
"11,28",0.0
"11,29",0.0
"11,35",0.0
"11,40",0.0
"11,43",0.0
"11,44",0.0
"11,45",0.0
"11,46",0.0
"11,53",0.0
"11,55",0.0
"11,58",0.0
"11,59",0.0
"11,60",0.0
"11,61",0.0
"11,62",0.0
"11,66",0.0
"11,71",0.0
"11,76",0.0
"11,79",0.0
"11,81",0.0
"11,82",0.0
"11,85",0.0
"11,86",0.0
"11,87",0.0
"12,13",0.0
"12,16",0.0
"12,17",0.0
"12,18",0.0
"12,19",0.0
"12,20",0.0
"12,21",0.0
"12,24",0.0
"12,27",0.0
"12,28",0.0
"12,29",0.0
"12,32",0.0
"12,35",0.0
"12,40",0.0
"12,43",0.0
"12,45",0.0
"12,46",0.0
"12,53",0.0
"12,55",0.0
"12,58",0.0
"12,59",0.0
"12,60",0.0
"12,61",0.0
"12,62",0.0
"12,66",0.0
"12,68",0.0
"12,71",0.0
"12,76",0.0
"12,79",0.0
"12,81",0.0
"12,82",0.0
"12,85",0.0
"12,86",0.0
"12,87",0.0
"13,16",0.0
"13,17",0.0
"13,18",0.0
"13,19",0.0
"13,20",0.0
"13,21",0.0
"13,24",0.0
"13,27",0.0
"13,29",0.0
"13,32",0.0
"13,35",0.0
"13,40",0.0
"13,43",0.0
"13,45",0.0
"13,46",0.0
"13,53",0.0
"13,55",0.0
"13,58",0.0
"13,59",0.0
"13,60",0.0
"13,61",0.0
"13,62",0.0
"13,66",0.0
"13,68",0.0
"13,71",0.0
"13,76",0.0
"13,79",0.0
"13,81",0.0
"13,82",0.0
"13,85",0.0
"13,86",0.0
"13,87",0.0
"14,31",2.0
"14,33",2.0
"14,36",2.0
"14,38",2.0
"14,39",2.0
"14,41",2.0
"14,47",2.0
"14,48",2.0
"14,49",2.0
"14,50",2.0
"14,59",2.0
"14,63",2.0
"14,64",2.0
"14,73",2.0
"14,78",2.0
"14,84",2.0
"16,17",0.0
"16,18",0.0
"16,19",0.0
"16,20",0.0
"16,21",0.0
"16,24",0.0
"16,27",0.0
"16,28",0.0
"16,43",0.0
"16,46",0.0
"16,53",0.0
"16,58",0.0
"16,59",0.0
"16,60",0.0
"16,61",0.0
"16,62",0.0
"16,66",0.0
"16,68",0.0
"16,75",0.0
"16,79",0.0
"16,81",0.0
"16,82",0.0
"16,85",0.0
"16,86",0.0
"16,87",0.0
"17,18",0.0
"17,19",0.0
"17,20",0.0
"17,21",0.0
"17,24",0.0
"17,27",0.0
"17,28",0.0
"17,29",0.0
"17,32",0.0
"17,35",0.0
"17,40",0.0
"17,43",0.0
"17,44",0.0
"17,45",0.0
"17,46",0.0
"17,53",0.0
"17,55",0.0
"17,58",0.0
"17,59",0.0
"17,60",0.0
"17,61",0.0
"17,62",0.0
"17,66",0.0
"17,68",0.0
"17,71",0.0
"17,75",0.0
"17,76",0.0
"17,79",0.0
"17,81",0.0
"17,82",0.0
"17,85",0.0
"17,86",0.0
"17,87",0.0
"18,19",0.0
"18,20",0.0
"18,21",0.0
"18,24",0.0
"18,27",0.0
"18,28",0.0
"18,29",0.0
"18,32",0.0
"18,35",0.0
"18,40",0.0
"18,43",0.0
"18,44",0.0
"18,45",0.0
"18,46",0.0
"18,53",0.0
"18,55",0.0
"18,58",0.0
"18,59",0.0
"18,60",0.0
"18,61",0.0
"18,62",0.0
"18,66",0.0
"18,68",0.0
"18,71",0.0
"18,76",0.0
"18,79",0.0
"18,81",0.0
"18,82",0.0
"18,85",0.0
"18,86",0.0
"18,87",0.0
"19,20",0.0
"19,21",0.0
"19,24",0.0
"19,27",0.0
"19,28",0.0
"19,29",0.0
"19,35",0.0
"19,40",0.0
"19,43",0.0
"19,44",0.0
"19,45",0.0
"19,46",0.0
"19,53",0.0
"19,55",0.0
"19,58",0.0
"19,59",0.0
"19,60",0.0
"19,61",0.0
"19,62",0.0
"19,66",0.0
"19,68",0.0
"19,71",0.0
"19,75",0.0
"19,76",0.0
"19,79",0.0
"19,81",0.0
"19,82",0.0
"19,85",0.0
"19,86",0.0
"19,87",0.0
"2,10",0.0
"2,11",0.0
"2,12",0.0
"2,13",0.0
"2,16",0.0
"2,17",0.0
"2,18",0.0
"2,19",0.0
"2,20",0.0
"2,21",0.0
"2,24",0.0
"2,27",0.0
"2,28",0.0
"2,29",0.0
"2,32",0.0
"2,35",0.0
"2,4",0.0
"2,40",0.0
"2,43",0.0
"2,44",0.0
"2,45",0.0
"2,46",0.0
"2,5",0.0
"2,53",0.0
"2,55",0.0
"2,58",0.0
"2,59",0.0
"2,6",0.0
"2,60",0.0
"2,61",0.0
"2,62",0.0
"2,66",0.0
"2,68",0.0
"2,71",0.0
"2,75",0.0
"2,76",0.0
"2,79",0.0
"2,8",0.0
"2,81",0.0
"2,82",0.0
"2,85",0.0
"2,86",0.0
"2,87",0.0
"2,9",0.0
"20,21",0.0
"20,24",0.0
"20,27",0.0
"20,29",0.0
"20,35",0.0
"20,40",0.0
"20,43",0.0
"20,44",0.0
"20,45",0.0
"20,46",0.0
"20,53",0.0
"20,58",0.0
"20,59",0.0
"20,60",0.0
"20,61",0.0
"20,62",0.0
"20,66",0.0
"20,68",0.0
"20,71",0.0
"20,79",0.0
"20,81",0.0
"20,85",0.0
"20,86",0.0
"20,87",0.0
"21,24",0.0
"21,27",0.0
"21,28",0.0
"21,29",0.0
"21,32",0.0
"21,35",0.0
"21,40",0.0
"21,43",0.0
"21,44",0.0
"21,45",0.0
"21,46",0.0
"21,53",0.0
"21,55",0.0
"21,58",0.0
"21,59",0.0
"21,60",0.0
"21,61",0.0
"21,62",0.0
"21,66",0.0
"21,68",0.0
"21,71",0.0
"21,76",0.0
"21,79",0.0
"21,81",0.0
"21,82",0.0
"21,85",0.0
"21,86",0.0
"21,87",0.0
"24,27",0.0
"24,28",0.0
"24,29",0.0
"24,32",0.0
"24,35",0.0
"24,40",0.0
"24,43",0.0
"24,45",0.0
"24,46",0.0
"24,53",0.0
"24,55",0.0
"24,58",0.0
"24,59",0.0
"24,60",0.0
"24,61",0.0
"24,62",0.0
"24,66",0.0
"24,68",0.0
"24,71",0.0
"24,75",0.0
"24,76",0.0
"24,79",0.0
"24,81",0.0
"24,82",0.0
"24,85",0.0
"24,86",0.0
"24,87",0.0
"27,28",0.0
"27,29",0.0
"27,35",0.0
"27,40",0.0
"27,43",0.0
"27,45",0.0
"27,46",0.0
"27,53",0.0
"27,55",0.0
"27,58",0.0
"27,59",0.0
"27,60",0.0
"27,61",0.0
"27,62",0.0
"27,66",0.0
"27,68",0.0
"27,71",0.0
"27,75",0.0
"27,76",0.0
"27,79",0.0
"27,81",0.0
"27,82",0.0
"27,85",0.0
"27,86",0.0
"27,87",0.0
"28,29",0.0
"28,35",0.0
"28,40",0.0
"28,43",0.0
"28,45",0.0
"28,58",0.0
"28,60",0.0
"28,61",0.0
"28,62",0.0
"28,66",0.0
"28,68",0.0
"28,75",0.0
"28,81",0.0
"28,82",0.0
"28,85",0.0
"28,86",0.0
"28,87",0.0
"29,32",0.0
"29,35",0.0
"29,40",0.0
"29,43",0.0
"29,44",0.0
"29,46",0.0
"29,53",0.0
"29,55",0.0
"29,58",0.0
"29,60",0.0
"29,61",0.0
"29,62",0.0
"29,66",0.0
"29,68",0.0
"29,71",0.0
"29,76",0.0
"29,79",0.0
"29,81",0.0
"29,82",0.0
"29,85",0.0
"29,86",0.0
"29,87",0.0
"31,33",2.0
"31,36",2.0
"31,38",2.0
"31,39",2.0
"31,47",2.0
"31,48",2.0
"31,49",2.0
"31,50",2.0
"31,59",2.0
"31,63",2.0
"31,64",2.0
"31,73",2.0
"31,78",2.0
"31,84",2.0
"32,35",0.0
"32,43",0.0
"32,45",0.0
"32,46",0.0
"32,53",0.0
"32,58",0.0
"32,61",0.0
"32,62",0.0
"32,66",0.0
"32,71",0.0
"32,76",0.0
"32,81",0.0
"32,86",0.0
"32,87",0.0
"33,36",2.0
"33,38",2.0
"33,39",2.0
"33,41",2.0
"33,47",2.0
"33,48",2.0
"33,49",2.0
"33,50",2.0
"33,59",2.0
"33,63",2.0
"33,64",2.0
"33,73",2.0
"33,78",2.0
"33,84",2.0
"35,40",0.0
"35,43",0.0
"35,44",0.0
"35,45",0.0
"35,46",0.0
"35,53",0.0
"35,55",0.0
"35,58",0.0
"35,59",0.0
"35,60",0.0
"35,61",0.0
"35,62",0.0
"35,66",0.0
"35,68",0.0
"35,71",0.0
"35,76",0.0
"35,79",0.0
"35,81",0.0
"35,82",0.0
"35,85",0.0
"35,86",0.0
"35,87",0.0
"36,38",2.0
"36,39",2.0
"36,41",2.0
"36,47",2.0
"36,48",2.0
"36,49",2.0
"36,50",2.0
"36,59",2.0
"36,63",2.0
"36,64",2.0
"36,73",2.0
"36,78",2.0
"36,84",2.0
"38,39",2.0
"38,41",2.0
"38,47",2.0
"38,48",2.0
"38,49",2.0
"38,50",2.0
"38,59",2.0
"38,63",2.0
"38,64",2.0
"38,73",2.0
"38,78",2.0
"38,84",2.0
"39,41",2.0
"39,47",2.0
"39,48",2.0
"39,49",2.0
"39,59",2.0
"39,63",2.0
"39,64",2.0
"39,73",2.0
"39,78",2.0
"39,84",2.0
"4,10",0.0
"4,11",0.0
"4,12",0.0
"4,13",0.0
"4,17",0.0
"4,18",0.0
"4,19",0.0
"4,20",0.0
"4,21",0.0
"4,24",0.0
"4,27",0.0
"4,29",0.0
"4,32",0.0
"4,35",0.0
"4,40",0.0
"4,43",0.0
"4,45",0.0
"4,46",0.0
"4,5",0.0
"4,53",0.0
"4,55",0.0
"4,58",0.0
"4,59",0.0
"4,6",0.0
"4,60",0.0
"4,61",0.0
"4,62",0.0
"4,66",0.0
"4,68",0.0
"4,71",0.0
"4,75",0.0
"4,76",0.0
"4,79",0.0
"4,8",0.0
"4,81",0.0
"4,82",0.0
"4,85",0.0
"4,86",0.0
"4,87",0.0
"40,43",0.0
"40,44",0.0
"40,45",0.0
"40,46",0.0
"40,53",0.0
"40,58",0.0
"40,59",0.0
"40,60",0.0
"40,61",0.0
"40,62",0.0
"40,66",0.0
"40,68",0.0
"40,71",0.0
"40,79",0.0
"40,81",0.0
"40,82",0.0
"40,85",0.0
"40,86",0.0
"40,87",0.0
"41,47",2.0
"41,48",2.0
"41,49",2.0
"41,59",2.0
"41,64",2.0
"41,73",2.0
"41,78",2.0
"41,84",2.0
"43,45",0.0
"43,46",0.0
"43,53",0.0
"43,55",0.0
"43,58",0.0
"43,59",0.0
"43,60",0.0
"43,61",0.0
"43,62",0.0
"43,66",0.0
"43,68",0.0
"43,71",0.0
"43,79",0.0
"43,81",0.0
"43,82",0.0
"43,85",0.0
"43,86",0.0
"43,87",0.0
"44,46",0.0
"44,53",0.0
"44,58",0.0
"44,61",0.0
"44,62",0.0
"44,66",0.0
"44,68",0.0
"44,76",0.0
"44,81",0.0
"44,82",0.0
"44,85",0.0
"44,87",0.0
"45,46",0.0
"45,58",0.0
"45,60",0.0
"45,61",0.0
"45,62",0.0
"45,66",0.0
"45,68",0.0
"45,71",0.0
"45,76",0.0
"45,79",0.0
"45,81",0.0
"45,82",0.0
"45,85",0.0
"45,86",0.0
"45,87",0.0
"46,53",0.0
"46,55",0.0
"46,58",0.0
"46,59",0.0
"46,60",0.0
"46,61",0.0
"46,62",0.0
"46,66",0.0
"46,68",0.0
"46,71",0.0
"46,76",0.0
"46,79",0.0
"46,81",0.0
"46,82",0.0
"46,85",0.0
"46,86",0.0
"46,87",0.0
"47,48",2.0
"47,49",2.0
"47,59",2.0
"47,63",2.0
"47,64",2.0
"47,73",2.0
"47,78",2.0
"47,84",2.0
"48,49",2.0
"48,50",2.0
"48,59",2.0
"48,63",2.0
"48,64",2.0
"48,73",2.0
"48,78",2.0
"48,84",2.0
"49,50",2.0
"49,59",2.0
"49,63",2.0
"49,64",2.0
"49,73",2.0
"49,78",2.0
"49,84",2.0
"5,10",0.0
"5,11",0.0
"5,12",0.0
"5,13",0.0
"5,16",0.0
"5,17",0.0
"5,18",0.0
"5,19",0.0
"5,20",0.0
"5,21",0.0
"5,24",0.0
"5,27",0.0
"5,28",0.0
"5,29",0.0
"5,32",0.0
"5,35",0.0
"5,40",0.0
"5,43",0.0
"5,45",0.0
"5,46",0.0
"5,53",0.0
"5,55",0.0
"5,58",0.0
"5,59",0.0
"5,6",0.0
"5,60",0.0
"5,61",0.0
"5,62",0.0
"5,66",0.0
"5,68",0.0
"5,71",0.0
"5,76",0.0
"5,79",0.0
"5,8",0.0
"5,81",0.0
"5,82",0.0
"5,85",0.0
"5,86",0.0
"5,87",0.0
"5,9",0.0
"50,63",2.0
"50,64",2.0
"50,73",2.0
"50,78",2.0
"50,84",2.0
"53,55",0.0
"53,58",0.0
"53,59",0.0
"53,60",0.0
"53,61",0.0
"53,62",0.0
"53,66",0.0
"53,68",0.0
"53,71",0.0
"53,76",0.0
"53,79",0.0
"53,81",0.0
"53,82",0.0
"53,85",0.0
"53,86",0.0
"53,87",0.0
"55,58",0.0
"55,59",0.0
"55,60",0.0
"55,61",0.0
"55,62",0.0
"55,66",0.0
"55,68",0.0
"55,71",0.0
"55,76",0.0
"55,79",0.0
"55,81",0.0
"55,82",0.0
"55,85",0.0
"55,86",0.0
"55,87",0.0
"58,59",0.0
"58,60",0.0
"58,61",0.0
"58,62",0.0
"58,66",0.0
"58,68",0.0
"58,71",0.0
"58,76",0.0
"58,79",0.0
"58,81",0.0
"58,82",0.0
"58,85",0.0
"58,86",0.0
"58,87",0.0
"59,60",0.0
"59,62",0.0
"59,64",2.0
"59,66",0.0
"59,71",0.0
"59,73",2.0
"59,78",2.0
"59,79",0.0
"59,81",0.0
"59,82",0.0
"59,84",2.0
"59,85",0.0
"59,86",0.0
"59,87",0.0
"6,11",0.0
"6,12",0.0
"6,13",0.0
"6,16",0.0
"6,17",0.0
"6,18",0.0
"6,19",0.0
"6,21",0.0
"6,24",0.0
"6,27",0.0
"6,28",0.0
"6,29",0.0
"6,35",0.0
"6,43",0.0
"6,44",0.0
"6,46",0.0
"6,53",0.0
"6,55",0.0
"6,58",0.0
"6,59",0.0
"6,60",0.0
"6,61",0.0
"6,62",0.0
"6,66",0.0
"6,68",0.0
"6,71",0.0
"6,75",0.0
"6,76",0.0
"6,79",0.0
"6,8",0.0
"6,81",0.0
"6,82",0.0
"6,85",0.0
"6,86",0.0
"6,87",0.0
"60,61",0.0
"60,62",0.0
"60,66",0.0
"60,68",0.0
"60,71",0.0
"60,75",0.0
"60,79",0.0
"60,81",0.0
"60,82",0.0
"60,85",0.0
"60,86",0.0
"60,87",0.0
"61,62",0.0
"61,66",0.0
"61,68",0.0
"61,71",0.0
"61,76",0.0
"61,79",0.0
"61,81",0.0
"61,82",0.0
"61,85",0.0
"61,86",0.0
"61,87",0.0
"62,66",0.0
"62,68",0.0
"62,71",0.0
"62,76",0.0
"62,79",0.0
"62,81",0.0
"62,82",0.0
"62,85",0.0
"62,86",0.0
"62,87",0.0
"63,64",2.0
"63,73",2.0
"63,78",2.0
"63,84",2.0
"64,73",2.0
"64,78",2.0
"64,84",2.0
"66,68",0.0
"66,71",0.0
"66,76",0.0
"66,81",0.0
"66,82",0.0
"66,85",0.0
"66,86",0.0
"66,87",0.0
"68,71",0.0
"68,75",0.0
"68,79",0.0
"68,81",0.0
"68,82",0.0
"68,85",0.0
"68,86",0.0
"68,87",0.0
"71,76",0.0
"71,79",0.0
"71,81",0.0
"71,82",0.0
"71,85",0.0
"71,86",0.0
"71,87",0.0
"73,78",2.0
"73,84",2.0
"75,86",0.0
"76,79",0.0
"76,81",0.0
"76,82",0.0
"76,86",0.0
"76,87",0.0
"78,84",2.0
"79,81",0.0
"79,82",0.0
"79,85",0.0
"79,86",0.0
"79,87",0.0
"8,11",0.0
"8,12",0.0
"8,13",0.0
"8,16",0.0
"8,17",0.0
"8,18",0.0
"8,19",0.0
"8,20",0.0
"8,21",0.0
"8,24",0.0
"8,27",0.0
"8,28",0.0
"8,29",0.0
"8,35",0.0
"8,43",0.0
"8,44",0.0
"8,45",0.0
"8,46",0.0
"8,53",0.0
"8,55",0.0
"8,58",0.0
"8,59",0.0
"8,60",0.0
"8,61",0.0
"8,62",0.0
"8,66",0.0
"8,68",0.0
"8,75",0.0
"8,76",0.0
"8,81",0.0
"8,85",0.0
"8,86",0.0
"8,87",0.0
"81,82",0.0
"81,85",0.0
"81,86",0.0
"81,87",0.0
"82,85",0.0
"82,86",0.0
"82,87",0.0
"85,86",0.0
"85,87",0.0
"86,87",0.0
"9,10",0.0
"9,11",0.0
"9,12",0.0
"9,13",0.0
"9,16",0.0
"9,19",0.0
"9,20",0.0
"9,21",0.0
"9,24",0.0
"9,27",0.0
"9,35",0.0
"9,43",0.0
"9,46",0.0
"9,53",0.0
"9,55",0.0
"9,58",0.0
"9,59",0.0
"9,61",0.0
"9,62",0.0
"9,76",0.0
"9,79",0.0
"9,82",0.0
"9,86",0.0
"0,1",0.0
"0,10",0.0
"0,11",0.0
"0,12",0.0
"0,13",0.0
"0,16",0.0
"0,18",0.0
"0,19",0.0
"0,2",0.0
"0,20",0.0
"0,21",0.0
"0,24",0.0
"0,27",0.0
"0,28",0.0
"0,32",0.0
"0,35",0.0
"0,4",0.0
"0,40",0.0
"0,43",0.0
"0,44",0.0
"0,45",0.0
"0,46",0.0
"0,5",0.0
"0,53",0.0
"0,55",0.0
"0,58",0.0
"0,60",0.0
"0,61",0.0
"0,62",0.0
"0,66",0.0
"0,68",0.0
"0,71",0.0
"0,76",0.0
"0,8",0.0
"0,81",0.0
"0,82",0.0
"0,85",0.0
"0,86",0.0
"0,87",0.0
"1,10",0.0
"1,12",0.0
"1,13",0.0
"1,16",0.0
"1,18",0.0
"1,19",0.0
"1,21",0.0
"1,24",0.0
"1,27",0.0
"1,28",0.0
"1,35",0.0
"1,40",0.0
"1,42",0.0
"1,43",0.0
"1,46",0.0
"1,53",0.0
"1,58",0.0
"1,61",0.0
"1,62",0.0
"1,66",0.0
"1,68",0.0
"1,71",0.0
"1,81",0.0
"1,86",0.0
"1,87",0.0
"10,11",0.0
"10,12",0.0
"10,13",0.0
"10,16",0.0
"10,18",0.0
"10,19",0.0
"10,20",0.0
"10,21",0.0
"10,24",0.0
"10,28",0.0
"10,32",0.0
"10,35",0.0
"10,42",0.0
"10,43",0.0
"10,46",0.0
"10,53",0.0
"10,58",0.0
"10,61",0.0
"10,62",0.0
"10,66",0.0
"10,68",0.0
"10,71",0.0
"10,75",0.0
"10,76",0.0
"10,81",0.0
"10,82",0.0
"10,85",0.0
"10,86",0.0
"10,87",0.0
"11,12",0.0
"11,13",0.0
"11,18",0.0
"11,20",0.0
"11,21",0.0
"11,24",0.0
"11,32",0.0
"11,35",0.0
"11,40",0.0
"11,43",0.0
"11,44",0.0
"11,45",0.0
"11,46",0.0
"11,53",0.0
"11,55",0.0
"11,58",0.0
"11,61",0.0
"11,62",0.0
"11,66",0.0
"11,71",0.0
"11,81",0.0
"11,82",0.0
"11,85",0.0
"11,86",0.0
"11,87",0.0
"12,13",0.0
"12,18",0.0
"12,19",0.0
"12,20",0.0
"12,21",0.0
"12,24",0.0
"12,32",0.0
"12,35",0.0
"12,40",0.0
"12,43",0.0
"12,46",0.0
"12,53",0.0
"12,58",0.0
"12,61",0.0
"12,62",0.0
"12,66",0.0
"12,71",0.0
"12,76",0.0
"12,81",0.0
"12,82",0.0
"12,86",0.0
"12,87",0.0
"13,16",0.0
"13,18",0.0
"13,19",0.0
